app_url,package_name,playstore_ranking_country,ranking
https://play.google.com/store/apps/details?id=com.byjus.thelearningapp,com.byjus.thelearningapp,India,165
https://play.google.com/store/apps/details?id=com.tul.tatacliq,com.tul.tatacliq,India,166
https://play.google.com/store/apps/details?id=videoplayer.videodownloader.hdvideoplayer,videoplayer.videodownloader.hdvideoplayer,India,167
https://play.google.com/store/apps/details?id=com.playgendary.hitmasters,com.playgendary.hitmasters,India,168
https://play.google.com/store/apps/details?id=com.cam001.selfie,com.cam001.selfie,India,169
https://play.google.com/store/apps/details?id=com.pinterest,com.pinterest,India,170
https://play.google.com/store/apps/details?id=com.zapak.little.singham.cycle.game,com.zapak.little.singham.cycle.game,India,171
https://play.google.com/store/apps/details?id=com.lyrebirdstudio.instasquare,com.lyrebirdstudio.instasquare,India,172
https://play.google.com/store/apps/details?id=com.mini.joy.lite,com.mini.joy.lite,India,247
https://play.google.com/store/apps/details?id=com.cg.cowboy,com.cg.cowboy,India,248
https://play.google.com/store/apps/details?id=com.playgendary.tanks,com.playgendary.tanks,India,249
https://play.google.com/store/apps/details?id=com.gta.real.gangster.crime,com.gta.real.gangster.crime,India,250
https://play.google.com/store/apps/details?id=com.asiainno.uplive.aiglamour,com.asiainno.uplive.aiglamour,India,251
https://play.google.com/store/apps/details?id=com.sunstar.modern.army.convoy.gunner3d,com.sunstar.modern.army.convoy.gunner3d,India,252
https://play.google.com/store/apps/details?id=com.match.zhayan,com.match.zhayan,India,253
https://play.google.com/store/apps/details?id=games.spearmint.triplecrush,games.spearmint.triplecrush,India,254
https://play.google.com/store/apps/details?id=com.mitron.tv,com.mitron.tv,India,255
https://play.google.com/store/apps/details?id=com.downlood.sav.whmedia,com.downlood.sav.whmedia,India,256
https://play.google.com/store/apps/details?id=air.com.ace2three.mobile,air.com.ace2three.mobile,India,257
https://play.google.com/store/apps/details?id=com.orange.kidspiano.music.songs,com.orange.kidspiano.music.songs,India,258
https://play.google.com/store/apps/details?id=com.snowcorp.stickerly.android,com.snowcorp.stickerly.android,India,259
https://play.google.com/store/apps/details?id=com.swifthawk.picku.free,com.swifthawk.picku.free,India,260
https://play.google.com/store/apps/details?id=com.custom.pickmeup,com.custom.pickmeup,India,261
https://play.google.com/store/apps/details?id=com.mustardgames.army.prison.transport,com.mustardgames.army.prison.transport,India,262
https://play.google.com/store/apps/details?id=com.king.candycrushsodasaga,com.king.candycrushsodasaga,India,338
https://play.google.com/store/apps/details?id=com.avapp.guideformon,com.avapp.guideformon,India,339
https://play.google.com/store/apps/details?id=com.edit.clip.status.video,com.edit.clip.status.video,India,340
https://play.google.com/store/apps/details?id=com.kohistani.Hunter,com.kohistani.Hunter,India,341
https://play.google.com/store/apps/details?id=com.nic.mparivahan,com.nic.mparivahan,India,342
https://play.google.com/store/apps/details?id=air.com.tutotoons.app.sweetbabygirlsummerfun2.free,air.com.tutotoons.app.sweetbabygirlsummerfun2.free,India,343
https://play.google.com/store/apps/details?id=com.supercell.clashofclans,com.supercell.clashofclans,India,344
https://play.google.com/store/apps/details?id=in.org.npci.upiapp,in.org.npci.upiapp,India,345
https://play.google.com/store/apps/details?id=com.minijoy.match3,com.minijoy.match3,India,346
